cnum,cl_ava_2,cl_freq_2,cl_ava_3,cl_freq_3,cl_ava_4,cl_freq_4,cl_ava_5,cl_freq_5,cl_ava_6,cl_freq_6,cl_ava_7,cl_freq_7,cl_ava_8,cl_freq_8,cl_ava_9,cl_freq_9,cl_ava_10,cl_freq_10,cl_ava_11,cl_freq_11,cl_ava_12,cl_freq_12,cl_ava_13,cl_freq_13,cl_ava_14,cl_freq_14,com_ava_2,com_freq_2,com_ava_3,com_freq_3,com_ava_4,com_freq_4,com_ava_5,com_freq_5,com_ava_6,com_freq_6,com_ava_7,com_freq_7,com_ava_8,com_freq_8,com_ava_9,com_freq_9,com_ava_10,com_freq_10,com_ava_11,com_freq_11,com_ava_12,com_freq_12,com_ava_13,com_freq_13,com_ava_14,com_freq_14
JNQQMP,0.0,0.0,689.0,1.0,297.0,1.0,620.0,2.0,700.0,1.0,306.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.0,1.0,986.0,1.0,556.0,1.0,0.0,0.0,282.32,1.0,0.0,0.0,1485.76,1.0,0.0,0.0,1774.295,2.0,0.0,0.0,0.0,0.0,0.0,0.0,435.24,1.0,0.0,0.0,339.9,1.0,5856.935,2.0
ELAVRU,3076.0,1.0,2122.0,1.0,1620.0,1.0,0.0,0.0,4186.0,1.0,1723.0,1.0,3216.0,1.0,0.0,0.0,5143.0,1.0,218.0,1.0,2338.0,1.0,1024.0,1.0,0.0,0.0,735.3466666666667,3.0,1822.77,1.0,252.20000000000002,2.0,115.8,1.0,0.0,0.0,1295.59,1.0,0.0,0.0,710.4449999999999,2.0,648.135,2.0,1016.9,1.0,0.0,0.0,561.965,2.0,0.0,0.0
ELMOJC,0.0,0.0,103.5,2.0,0.0,0.0,257.0,1.0,288.0,1.0,0.0,0.0,98.0,2.0,0.0,0.0,0.0,0.0,709.5,2.0,0.0,0.0,221.0,2.0,0.0,0.0,0.0,0.0,263.535,2.0,317.95,2.0,328.0,1.0,0.0,0.0,296.0,1.0,958.77,1.0,528.0,1.0,282.51,1.0,84.655,2.0,554.79,1.0,59.6,1.0,0.0,0.0
ELUCHP,140.0,2.0,1293.0,1.0,1598.0,1.0,1260.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.5,2.0,520.0,1.0,0.0,0.0,107.0,1.0,297.48125000000005,8.0,243.01,2.0,152.945,8.0,234.00833333333333,6.0,181.59,2.0,0.0,0.0,551.335,4.0,497.96,6.0,274.34000000000003,4.0,266.27,9.0,290.12375000000003,8.0,460.7114285714286,7.0,519.005,2.0
QPKQNL,0.0,0.0,403.0,1.0,817.0,1.0,545.0,1.0,743.0,2.0,410.0,3.0,494.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778.0,1.0,0.0,0.0,843.92,1.0,165.9,1.0,0.0,0.0,771.92,1.0,364.92,1.0,0.0,0.0,311.89,1.0,358.185,2.0,0.0,0.0,1542.33,2.0,618.17,1.0,1087.27,2.0,1394.18,1.0
ELZ0KX,575.0,2.0,0.0,0.0,720.0,1.0,578.0,1.0,505.0,1.0,1200.0,1.0,420.0,1.0,0.0,0.0,1322.0,1.0,0.0,0.0,212.0,1.0,0.0,0.0,1836.0,1.0,169.98,1.0,239.92666666666665,3.0,293.94,1.0,125.95,1.0,0.0,0.0,0.0,0.0,233.875,2.0,0.0,0.0,208.57,2.0,75.235,2.0,0.0,0.0,0.0,0.0,542.39,1.0
EL4NHP,0.0,0.0,1064.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2405.0,1.0,0.0,0.0,1927.0,1.0,0.0,0.0,536.0,3.0,1797.0,1.0,1636.6666666666667,3.0,0.0,0.0,325.54999999999995,2.0,0.0,0.0,420.4,1.0,119.4,1.0,221.58666666666667,3.0,0.0,0.0,266.12,1.0,175.29000000000002,2.0,209.87666666666667,3.0,0.0,0.0,0.0,0.0,59.99,1.0,313.32,4.0
EEKLQ8,516.0,1.0,1481.5,2.0,1217.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1239.0,2.0,1910.0,1.0,0.0,0.0,0.0,0.0,519.0,1.0,4107.0,1.0,0.0,0.0,459.90200000000004,5.0,203.76875,8.0,307.46,3.0,193.76,1.0,301.28999999999996,9.0,424.5333333333333,3.0,437.155,4.0,358.09999999999997,3.0,605.6133333333333,3.0,349.52833333333336,6.0,388.57,3.0,532.9833333333333,3.0,295.49285714285713,7.0
8XYDYH,0.0,0.0,284.0,1.0,295.0,1.0,0.0,0.0,2494.0,1.0,0.0,0.0,644.0,2.0,504.0,1.0,462.0,1.0,592.0,1.0,317.0,1.0,728.0,1.0,0.0,0.0,0.0,0.0,364.5,1.0,300.685,2.0,580.47,2.0,0.0,0.0,0.0,0.0,0.0,0.0,405.1,1.0,0.0,0.0,249.27,1.0,0.0,0.0,279.7525,4.0,59.9,1.0
EL25A7,0.0,0.0,3034.0,1.0,3350.0,1.0,4906.5,2.0,0.0,0.0,2453.0,1.0,2706.0,1.0,2697.0,1.0,0.0,0.0,3519.0,1.0,1688.5,2.0,0.0,0.0,0.0,0.0,886.92,1.0,893.4,1.0,465.0833333333333,3.0,0.0,0.0,546.94,2.0,0.0,0.0,673.13,1.0,95.98,1.0,63.99,1.0,1129.19,1.0,652.3966666666666,3.0,870.41,2.0,135.0,1.0
EET0SX,978.5,2.0,212.5,2.0,2739.5,2.0,0.0,0.0,3558.0,1.0,0.0,0.0,2236.0,1.0,3147.0,1.0,0.0,0.0,3608.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,504.73400000000004,5.0,770.3375,4.0,158.44,2.0,2045.695,2.0,771.94,2.0,780.55,4.0,1258.23,1.0,670.285,2.0,796.3614285714285,7.0,703.0333333333333,3.0,0.0,0.0,0.0,0.0,813.63,1.0
0CFOXD,0.0,0.0,390.0,1.0,0.0,0.0,79.0,1.0,0.0,0.0,0.0,0.0,578.0,1.0,290.0,1.0,495.0,1.0,399.0,1.0,786.0,1.0,574.0,1.0,1165.0,2.0,0.0,0.0,630.0450000000001,4.0,1146.3275,4.0,161.735,2.0,1089.9366666666667,3.0,154.3725,4.0,53.0,2.0,101.57249999999999,4.0,330.88874999999996,8.0,51.0,1.0,762.738,5.0,173.76,5.0,383.85499999999996,2.0
ELA54I,0.0,0.0,0.0,0.0,0.0,0.0,312.0,1.0,36.0,1.0,189.0,2.0,0.0,0.0,1141.0,1.0,561.5,2.0,100.0,1.0,233.0,1.0,193.0,1.0,0.0,0.0,197.805,2.0,319.8466666666667,3.0,302.21,2.0,54.98,1.0,183.8733333333333,3.0,159.6966666666667,3.0,342.575,2.0,120.97,1.0,0.0,0.0,170.0275,4.0,174.79,3.0,185.66,1.0,260.535,2.0
EL5LGH,1699.0,1.0,826.0,1.0,0.0,0.0,0.0,0.0,4433.32,1.0,0.0,0.0,0.0,0.0,1914.0,2.0,2183.5,2.0,1522.6666666666667,3.0,0.0,0.0,0.0,0.0,0.0,0.0,565.0914285714285,7.0,565.5300000000001,6.0,520.3822222222223,9.0,289.4371428571429,7.0,342.35727272727274,11.0,739.9737500000001,8.0,639.6125000000001,8.0,670.518,5.0,246.66615384615383,13.0,507.2033333333334,6.0,752.9542857142857,7.0,493.93,6.0,807.8516666666666,6.0
ELXSME,0.0,0.0,0.0,0.0,926.0,1.0,0.0,0.0,0.0,0.0,651.5,2.0,4149.0,1.0,1056.0,2.0,118.0,1.0,826.0,1.0,945.5,2.0,0.0,0.0,0.0,0.0,245.4,2.0,0.0,0.0,303.4533333333333,3.0,49.9,1.0,179.99818181818185,11.0,136.00333333333333,6.0,1043.0,1.0,167.26333333333332,3.0,0.0,0.0,767.03,1.0,63.0,1.0,0.0,0.0,0.0,0.0
KONCGX,15851.0,1.0,13964.0,1.0,0.0,0.0,10717.0,1.0,7510.0,1.0,11272.0,1.0,0.0,0.0,4994.0,2.0,0.0,0.0,10853.0,2.0,7383.0,1.0,0.0,0.0,0.0,0.0,243.5,4.0,135.5,2.0,188.99,4.0,371.0,4.0,247.5,4.0,324.2875,4.0,617.75,4.0,159.66666666666666,3.0,292.995,4.0,395.5783333333334,6.0,109.12,4.0,543.0,8.0,512.6,5.0
E4UOOL,0.0,0.0,0.0,0.0,1185.3333333333333,3.0,936.0,1.0,877.5,2.0,1395.0,1.0,585.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,996.0,1.0,0.0,0.0,0.0,0.0,1063.0,1.0,0.0,0.0,0.0,0.0,780.47,1.0,439.41,1.0,237.0,1.0,258.15999999999997,2.0,0.0,0.0,0.0,0.0,473.0,1.0,0.0,0.0,159.5,1.0,89.9,1.0
EER5CF,0.0,0.0,0.0,0.0,0.0,0.0,910.0,1.0,402.0,2.0,349.0,1.0,660.0,1.0,717.0,1.0,0.0,0.0,350.0,2.0,423.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,919.8566666666667,3.0,0.0,0.0,399.26250000000005,4.0,328.5933333333333,3.0,402.325,4.0,362.976,5.0,300.2833333333333,3.0,410.5375,4.0,330.694,5.0,512.765,4.0,478.2133333333333,3.0,421.405,4.0
MRTIML,0.0,0.0,0.0,0.0,304.0,1.0,690.0,1.0,284.0,1.0,642.0,1.0,724.0,2.0,488.3333333333333,3.0,564.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2950.0014285714287,7.0,1132.875,4.0,1399.92,3.0,2605.315,4.0,1193.81,4.0,2767.133333333333,6.0,13005.8,2.0,1767.3966666666668,3.0,1005.865,2.0,6088.26,5.0,5797.4974999999995,4.0,936.5,2.0,1962.27,2.0
ELAQR2,274.0,1.0,686.0,1.0,1170.0,1.0,397.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,1.0,0.0,0.0,293.0,1.0,484.0,1.0,643.6487500000001,8.0,247.935,8.0,448.1,2.0,381.72,8.0,447.37,8.0,324.11875000000003,8.0,291.85,5.0,219.91166666666666,6.0,271.58,6.0,533.1324999999999,4.0,427.76624999999996,8.0,279.12583333333333,12.0,432.62999999999994,5.0
ELRLF5,151.5,2.0,0.0,0.0,198.0,1.0,0.0,0.0,49.0,1.0,54.0,1.0,112.0,2.0,364.0,1.0,90.0,1.0,376.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,313.9915384615385,13.0,441.23875000000004,8.0,397.1676923076923,13.0,253.58875,8.0,320.6408333333333,12.0,218.8,2.0,454.17857142857144,7.0,339.6454545454545,11.0,566.3533333333334,12.0,380.20285714285717,7.0,620.2454545454545,11.0,193.076,5.0,550.5699999999999,12.0
ELD6K9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,2.0,0.0,0.0,0.0,0.0,1801.0,2.0,117.5,2.0,445.6666666666667,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,1.0,206.22,1.0,285.46,1.0,187.03,2.0,69.8,1.0,0.0,0.0,297.25,2.0,217.89000000000001,2.0,0.0,0.0,562.61,1.0,0.0,0.0,0.0,0.0
MKINNT,1089.0,2.0,0.0,0.0,452.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1254.0,2.0,1093.0,1.0,897.0,1.0,903.0,1.0,852.0,2.0,412.47700000000003,10.0,276.025,10.0,398.920909090909,11.0,221.24733333333333,15.0,510.8299999999999,11.0,310.72545454545457,11.0,621.2475000000001,8.0,376.0285714285714,14.0,584.9816666666667,6.0,387.88818181818186,11.0,323.7683333333334,12.0,170.15818181818182,11.0,456.5354545454545,11.0
0HGCDX,964.0,2.0,0.0,0.0,1451.0,3.0,3664.0,1.0,0.0,0.0,0.0,0.0,1272.0,1.0,4325.0,1.0,0.0,0.0,1728.0,1.0,0.0,0.0,2619.0,1.0,0.0,0.0,317.66833333333335,6.0,315.3725,4.0,528.77,6.0,526.874,5.0,206.83166666666668,12.0,365.815,8.0,301.375,8.0,314.15166666666664,6.0,0.0,0.0,294.703,10.0,363.87749999999994,4.0,1010.7725,4.0,0.0,0.0
ELDL9M,1471.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1099.3333333333333,3.0,742.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1092.0,2.0,1002.995,2.0,0.0,0.0,0.0,0.0,438.9346666666667,15.0,392.28000000000003,2.0,530.15,3.0,0.0,0.0,446.99,2.0,593.6154545454544,11.0,458.03875,8.0,474.1945454545454,11.0,595.1510000000001,10.0,586.6,5.0,279.841,10.0,238.95,5.0,0.0,0.0
IRIMTT,0.0,0.0,74.0,1.0,0.0,0.0,0.0,0.0,93.0,1.0,0.0,0.0,666.0,1.0,244.0,1.0,53.0,1.0,0.0,0.0,394.0,1.0,285.0,2.0,209.0,1.0,523.6233333333333,3.0,202.055,4.0,82.29,3.0,225.14666666666665,3.0,159.6,1.0,199.268,5.0,273.34285714285716,7.0,205.60000000000002,2.0,309.855,2.0,32.85,2.0,410.6614285714286,7.0,71.73,3.0,51.697500000000005,4.0
EL55YI,0.0,0.0,0.0,0.0,0.0,0.0,1939.0,4.0,3882.0,2.0,986.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,355.0,1.0,0.0,0.0,0.0,0.0,461.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1351.77,2.0,144.31199999999998,5.0,282.83500000000004,2.0,169.5,2.0,224.5,2.0,0.0,0.0,320.03000000000003,2.0,0.0,0.0,323.16333333333336,3.0,0.0,0.0
E4SK88,1526.0,1.0,0.0,0.0,3490.0,1.0,2605.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1921.5,2.0,0.0,0.0,782.5,2.0,2896.0,1.0,0.0,0.0,705.0,1.0,269.66333333333336,3.0,0.0,0.0,374.84,1.0,540.5475,4.0,975.05,2.0,193.97,1.0,315.81,2.0,307.18333333333334,6.0,413.465,2.0,270.11,1.0,365.59,1.0,383.604,5.0,296.6533333333333,3.0
EL05T6,576.0,2.0,0.0,0.0,346.0,1.0,404.0,1.0,0.0,0.0,839.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,1.0,790.5,2.0,1019.665,2.0,169.6,1.0,0.0,0.0,229.8,1.0,250.71999999999997,5.0,260.63000000000005,3.0,1128.59,1.0,0.0,0.0,0.0,0.0,723.925,2.0,882.56,3.0,467.58000000000004,5.0,222.7,1.0
1SXXFX,0.0,0.0,1468.6666666666667,3.0,0.0,0.0,1420.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1414.0,1.0,2654.0,1.0,2311.0,1.0,1667.0,1.0,2323.0,1.0,1145.7933333333333,3.0,651.62,1.0,575.1366666666667,3.0,753.7025,4.0,655.7875,4.0,924.384,5.0,848.14,4.0,762.6300000000001,6.0,1521.2199999999998,2.0,1047.1333333333334,3.0,729.3960000000001,5.0,709.3,2.0,313.6666666666667,3.0
PKMMJT,1349.0,1.0,1496.0,1.0,1686.5,2.0,1684.0,1.0,915.5,2.0,0.0,0.0,973.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1143.69,1.0,1091.62,1.0,824.63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,914.9,1.0,0.0,0.0,1744.5533333333333,3.0,1098.48,1.0
E4YUSQ,1304.0,2.0,1291.0,1.0,413.0,1.0,0.0,0.0,577.0,1.0,550.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.0,2.0,0.0,0.0,901.0,1.0,180.0,1.0,668.0899999999999,2.0,129.96,1.0,1462.02,1.0,248.57,1.0,670.7,1.0,0.0,0.0,0.0,0.0,499.0,1.0,0.0,0.0,39.0,1.0,599.5,1.0,450.58000000000004,5.0
ELLBR5,1470.0,1.0,0.0,0.0,0.0,0.0,1249.0,1.0,374.0,2.0,0.0,0.0,500.0,3.0,0.0,0.0,0.0,0.0,149.0,1.0,193.0,1.0,0.0,0.0,0.0,0.0,92.66666666666667,3.0,46.0,5.0,189.28375,8.0,115.28428571428572,7.0,143.1775,8.0,84.9,5.0,210.9,4.0,84.65333333333332,3.0,745.436,5.0,630.98,6.0,73.345,2.0,81.4725,4.0,117.87,1.0
1XCSNO,0.0,0.0,267.0,1.0,0.0,0.0,323.0,1.0,541.0,1.0,563.0,1.0,151.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,365.6666666666667,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.84,2.0,0.0,0.0,0.0,0.0,133.5,2.0,307.0,1.0,178.5,2.0
8EEUXX,0.0,0.0,0.0,0.0,125.5,2.0,395.0,1.0,0.0,0.0,0.0,0.0,415.6666666666667,3.0,63.0,1.0,366.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.925,2.0,23.28,1.0,49.0,1.0,175.98,1.0,0.0,0.0,0.0,0.0,0.0,0.0,106.16000000000001,3.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,1.0,0.0,0.0
MRTRLL,0.0,0.0,1702.0,1.0,975.0,1.0,673.0,1.0,0.0,0.0,0.0,0.0,488.0,1.0,0.0,0.0,0.0,0.0,956.0,1.0,611.5,2.0,0.0,0.0,1235.0,2.0,0.0,0.0,694.98,1.0,0.0,0.0,0.0,0.0,869.8,1.0,178.49,1.0,0.0,0.0,0.0,0.0,333.55,2.0,711.36,1.0,0.0,0.0,503.43,1.0,757.94,1.0
EL977B,5672.0,1.0,0.0,0.0,650.0,1.0,148.0,1.0,0.0,0.0,0.0,0.0,649.0,1.0,449.0,1.0,2801.0,1.0,2371.0,1.0,2179.0,1.0,0.0,0.0,3421.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,887.5,2.0,8506.18,1.0,326.5,2.0,0.0,0.0,586.5,2.0,316.0,1.0,1130.0,1.0,86.0,1.0,189.0,3.0,275.5,2.0
2SYGYH,720.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1070.5,2.0,0.0,0.0,0.0,0.0,1602.0,1.0,0.0,0.0,1725.3333333333333,3.0,1474.0,1.0,631.9333333333334,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,1.0,654.89,2.0,1128.17,1.0,694.034,5.0,1927.21,2.0,1180.9033333333334,3.0,0.0,0.0
TYHGSX,0.0,0.0,3133.0,1.0,2573.0,1.0,3017.0,1.0,2982.0,1.0,0.0,0.0,3865.5,2.0,5163.0,1.0,0.0,0.0,2688.0,1.0,0.0,0.0,2564.0,1.0,0.0,0.0,143.0,1.0,0.0,0.0,72.8,1.0,285.31,2.0,903.0,1.0,240.42,1.0,354.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EETSGM,0.0,0.0,0.0,0.0,208.0,1.0,0.0,0.0,115.5,2.0,687.0,1.0,0.0,0.0,30.0,1.0,193.66666666666666,3.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,1.0,629.55,1.0,820.7066666666666,3.0,1874.46,1.0,1907.57,1.0,984.18,3.0,1273.155,4.0,1074.325,4.0,548.7725,4.0,1427.3400000000001,5.0,1510.2633333333333,3.0,1665.3371428571431,7.0,812.5899999999999,4.0,868.8833333333334,9.0
ELCXBB,0.0,0.0,153.5,2.0,1041.0,1.0,0.0,0.0,0.0,0.0,1060.0,1.0,979.0,2.0,129.0,1.0,1238.0,1.0,0.0,0.0,451.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,306.97,1.0,0.0,0.0,31.9,1.0,497.1,1.0,455.84999999999997,2.0,409.7666666666667,3.0,229.77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EE7IK4,0.0,0.0,0.0,0.0,4430.0,1.0,0.0,0.0,0.0,0.0,1781.5,2.0,1943.0,1.0,0.0,0.0,0.0,0.0,2336.0,1.0,3643.0,2.0,1362.0,1.0,539.0,1.0,1710.352,5.0,1482.0,1.0,999.814,5.0,865.8033333333333,3.0,925.1033333333334,3.0,358.0833333333333,3.0,750.0,1.0,474.95,1.0,0.0,0.0,1137.64,1.0,1198.13,1.0,423.99,3.0,0.0,0.0
TSOXHG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2440.0,3.0,2605.0,1.0,599.0,1.0,904.0,1.0,0.0,0.0,0.0,0.0,2123.0,1.0,1047.0,2.0,0.0,0.0,1834.1544444444444,9.0,1540.291111111111,9.0,1841.0622222222223,9.0,656.8457142857143,7.0,669.5333333333334,3.0,1077.2759999999998,5.0,1012.457,10.0,1459.5485714285712,7.0,1807.7420000000002,5.0,1216.6100000000001,7.0,1729.068,5.0,857.1785714285714,7.0,1254.1999999999998,3.0
MKPNTM,1654.0,2.0,1408.0,1.0,0.0,0.0,293.0,1.0,2175.0,1.0,0.0,0.0,987.0,1.0,0.0,0.0,0.0,0.0,766.5,2.0,0.0,0.0,1408.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5031.795,2.0,0.0,0.0,0.0,0.0,61.1,1.0,480.085,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,1.0,0.0,0.0
0ODGYC,0.0,0.0,1071.0,1.0,0.0,0.0,1281.0,1.0,901.0,1.0,0.0,0.0,865.0,1.0,0.0,0.0,782.0,2.0,2180.0,1.0,0.0,0.0,1879.0,1.0,2048.0,1.0,808.8733333333333,3.0,795.0350000000001,4.0,819.7616666666667,6.0,3858.51,3.0,646.52,4.0,546.172,5.0,881.1850000000001,4.0,1021.1,5.0,1243.6399999999999,7.0,652.0,3.0,0.0,0.0,634.0,1.0,3474.5,4.0
E4PSI0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.0,1.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,225.0,2.0,116.0,1.0,213.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,1.0,279.45000000000005,4.0,417.7,1.0,0.0,0.0,0.0,0.0,438.97,1.0,0.0,0.0,0.0,0.0
MJIMMI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634.5,2.0,1161.0,1.0,0.0,0.0,1931.0,1.0,1763.0,1.0,0.0,0.0,515.5,2.0,0.0,0.0,1201.0,2.0,329.98333333333335,3.0,733.602857142857,7.0,258.8,5.0,0.0,0.0,395.13142857142856,7.0,370.14,4.0,320.53333333333336,3.0,420.61833333333334,6.0,243.33199999999997,5.0,70.19,3.0,129.88,8.0,36.9,1.0,139.22333333333333,3.0
EE96CM,0.0,0.0,0.0,0.0,0.0,0.0,292.0,1.0,0.0,0.0,640.5,2.0,99.0,1.0,616.0,1.0,0.0,0.0,904.0,1.0,2805.0,1.0,1026.0,2.0,0.0,0.0,102.83333333333333,3.0,85.0,2.0,175.55124999999998,8.0,344.842,5.0,248.9,1.0,204.66250000000002,12.0,232.061,10.0,255.7671428571429,7.0,130.9225,4.0,273.95,9.0,444.29857142857145,7.0,655.48,5.0,433.69625,8.0
KDFFDH,0.0,0.0,1440.0,2.0,2979.0,1.0,2311.0,2.0,0.0,0.0,0.0,0.0,3136.0,1.0,0.0,0.0,0.0,0.0,6915.0,1.0,1770.0,2.0,0.0,0.0,0.0,0.0,4529.275,2.0,765.385,2.0,369.385,4.0,0.0,0.0,378.33124999999995,8.0,910.475,4.0,2290.62,1.0,601.33,5.0,408.575,6.0,422.61,2.0,670.615,2.0,990.1100000000001,2.0,233.30499999999998,2.0
E4B99T,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1644.5,2.0,0.0,0.0,7653.0,1.0,3190.5,2.0,4187.0,1.0,7226.0,1.0,3457.0,1.0,0.0,0.0,2797.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,282.0,1.0,425.71400000000006,5.0,0.0,0.0,214.0,1.0,262.0,1.0,214.0,1.0,0.0,0.0,225.0,1.0
ELURYA,1309.0,1.0,0.0,0.0,0.0,0.0,1705.0,1.0,1514.0,1.0,0.0,0.0,2301.0,1.0,1679.0,1.0,1245.0,1.0,0.0,0.0,0.0,0.0,3898.5,2.0,4432.0,1.0,2171.99,1.0,777.54,1.0,504.4225,4.0,0.0,0.0,464.74,1.0,940.69,1.0,580.0633333333333,3.0,580.67,1.0,616.31,1.0,1063.355,4.0,414.065,2.0,406.35,1.0,929.8800000000001,3.0
E4VSVL,254.0,1.0,230.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,953.0,1.0,0.0,0.0,173.0,4.0,137.25,2.0,178.025,4.0,167.4525,4.0,169.92000000000002,4.0,180.622,5.0,118.015,2.0,128.83,4.0,97.65,2.0,227.115,2.0,225.04500000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0
ELB5F1,0.0,0.0,0.0,0.0,0.0,0.0,328.0,2.0,0.0,0.0,0.0,0.0,505.0,1.0,0.0,0.0,908.0,2.0,0.0,0.0,104.0,1.0,0.0,0.0,807.6666666666666,3.0,0.0,0.0,0.0,0.0,0.0,0.0,733.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.5,1.0,0.0,0.0,562.54,2.0,245.735,4.0
6XSHGN,0.0,0.0,3224.0,2.0,0.0,0.0,2460.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,1.0,1180.0,1.0,371.0,1.0,1838.0,1.0,0.0,0.0,4302.5,2.0,785.69,1.0,2427.54,1.0,518.61,2.0,0.0,0.0,1162.34,2.0,1065.86,1.0,0.0,0.0,318.0,1.0,0.0,0.0,0.0,0.0,461.79499999999996,2.0,0.0,0.0,1034.89,1.0
ASHYXD,0.0,0.0,0.0,0.0,3681.5,2.0,5091.0,3.0,5295.0,2.0,4433.0,1.0,3403.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,935.3833333333333,3.0,426.8633333333334,3.0,362.8125,4.0,603.5,2.0,487.91,4.0,303.6933333333333,3.0,134.99666666666667,3.0,3049.045,4.0,852.9650000000001,8.0,701.535,2.0,1885.29,2.0,7147.91,2.0,0.0,0.0
ELXX7U,0.0,0.0,457.0,1.0,0.0,0.0,0.0,0.0,446.0,1.0,278.5,2.0,229.0,1.0,50.0,1.0,274.0,1.0,0.0,0.0,743.0,1.0,244.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.99,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.63333333333333,3.0,20.65,2.0,2576.12,1.0,0.0,0.0
E4G4EO,0.0,0.0,1918.0,1.0,0.0,0.0,4259.0,1.0,4401.0,1.0,0.0,0.0,4195.0,1.0,0.0,0.0,2786.6666666666665,3.0,0.0,0.0,2603.0,1.0,0.0,0.0,1383.0,1.0,1197.6924999999999,4.0,0.0,0.0,1172.69,2.0,0.0,0.0,1942.48,1.0,547.3775,4.0,720.395,4.0,543.3728571428571,7.0,1662.67,2.0,0.0,0.0,486.42333333333335,3.0,998.665,2.0,455.44666666666666,3.0
E4L6TP,0.0,0.0,1295.0,1.0,0.0,0.0,0.0,0.0,1443.0,2.0,1036.0,2.0,637.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,903.0,2.0,0.0,0.0,0.0,0.0,946.65,1.0,1188.98,1.0,863.28,1.0,2196.78,1.0,905.4666666666666,3.0,269.33500000000004,4.0,0.0,0.0,0.0,0.0,813.395,2.0,518.51,4.0,689.13,2.0,1453.1166666666668,3.0
